title,dateposted,validthrough,industry,orgname,cat,descr,stars,jobid,minsal,maxsal,medsal,empid,jobtitleid,jobreqid,url
Senior Machine Learning Engineer (VP),2018-05-29,2018-07-10,Finance,J.P. Morgan,"['11-9041.00', 'Architectural and Engineering Managers']","The Machine Learning team at JPMorgan Chase combines cutting edge machine learning techniques with the company’s unique data assets to optimize all the business decisions we make. In this role, you will be part of our world-class machine learning team, and advance the state-of-the-art in financial applications ranging from pricing and credit models to natural language processing. Our work spans the company’s lines of business, with exceptional opportunities in each. The successful candidate will develop new machine learning methods tailored to banking applications such as risk assessment, trading models, customer relationship management, and pricing models. Machine learning techniques will include feed-forward, recurrent, recursive and convolutional neural networks, maximum entropy models, and other algorithms related to time series analysis and supervised learning. In addition to using and adapting existing models, you will be expected to develop new techniques especially suited to banking applications. The candidate will help in the identification and solution of new problem areas. Responsibilities Develop scalable tools leveraging machine learning and deep learning models to solve real-world problems in areas such as Speech Recognition, Natural Language Processing and Time Series predictions. Collaborate with all of JPMorgan Chase's lines of businesses, such as Investment Bank, Commercial Bank, and Asset Management. Lead your own project. Suggest, collect and synthesize requirements. Create an effective roadmap towards the deployment of a production-level machine learning application. MS or PhD in a quantitative discipline, e.g. Computer Science, Mathematics, Operations Research, Data Science, or similar BS with 2 years of experience in a highly quantitative position. Experience in Deep Learning: DNN, CNN, RNN/LSTM, GAN or other auto encoder (AE). 2 years of hands-on experience developing machine learning models. Ability to develop and debug in Python, Java, C or C . Proficient in git version control. R and Matlab are also relevant. Extensive experience with machine learning APIs and computational packages (TensorFlow, Theano, PyTorch, Keras, Scikit-Learn, NumPy, SciPy, Pandas, statsmodels). Familiarity with basic data table operations (SQL, Hive, etc.) Should be able to work both individually and collaboratively in teams, in order to achieve project goals. Must be curious, hardworking and detail-oriented, and motivated by complex analytical problems. Must have the ability to design or evaluate intrinsic and extrinsic metrics of your model’s performance which are aligned with business goals. Must be able to effectively communicate technical concepts and results to both technical and business audiences. Beneficial Skills Solid time series analysis, speech recognition, NLP or financial engineering background. Strong background in Mathematics and Statistics. Published research in areas of Machine Learning, Deep Learning or Reinforcement Learning at a major conference or journal. Experience with GPUs and cloud-based training of deep neural networks. Contribution to open-source projects on Machine Learning. Knowledge in Reinforcement Learning or Meta Learning. Experience with big data technologies such as Hadoop, Spark, SparkML, etc ",3.7,2611506610,109000,161000,135000,145,-1,3226801116,http://www.glassdoor.com/partner/jobListing.htm?pos=1823&ao=133122&s=58&guid=00000163ec4c51de922b7f8d20ee7a85&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a475b10a&cb=1528677815531&jobListingId=2611506610
"Deputy Director, Quantitative Research and Evaluation",2018-06-01,2018-07-10,Non-Profit,Center for Court Innovation,"['11-1021.00', 'General and Operations Managers']","About the Program The research department oversees an independent portfolio of research exploring, documenting, and evaluating a variety of promising reform strategies and criminal justice issues nationwide. The department is seeking a Deputy Director to play a leadership role in various research and evaluation projects involving quantitative methods, in collaboration with the Managing Research Director. About the Position Responsibilities include but are not limited to: Design and conduct rigorous quantitative or mixed-method research studies; Clean, code, and analyze quantitative data, preferably using SPSS, although significant experience with other statistical packages such as STATA that require the use of syntax will be considered;   Conduct rigorous statistical analyses using a wide range of techniques, which should include regression analyses; survival analysis; and data reduction; Generate accessible reports and/or peer-review journal articles of findings; Serve as a principal investigator and supervising staff on research projects; Maintain intimate knowledge of courts, probation, and parole, and adult populations in the criminal justice system. Requirements The ideal candidate will have a master’s or doctorate degree, plus meaningful research experience, in sociology, criminal justice, public health, education, or related fields. The capacity to execute research somewhat independently is required. Preferred qualifications include: In-depth understanding of program evaluation, including a wide array of quasi-experimental designs (e.g., contemporaneous, pre-post, time-series, and comparison site) Experience with complex statistical techniques, including propensity score matching; multi-level modeling; non-response bias analysis and adjustment; and weighting strategies   Skill and experience in disseminating research findings and policy implications to policymaker and practitioner audiences, as well as researchers Demonstrated ability to select appropriate statistical techniques to solve a range of problems without compromising clarity of purpose and ultimate policy relevance. Credentials   JD/PHD or other Doctoral degree   Master degree   How to Apply To apply for this position, send a cover letter and resume to   cciresearchjobs@courtinnovation.org, with  Deputy Director, Quantitative Research and Evaluation  as the subject line of the email. Deadline to Apply   July 1, 2018 If you are unable to access email, you may submit materials by mail or fax to: Address   Center for Court Innovation 520 Eighth Avenue New York, NY 10018 Fax   (212) 397-0985   Note: In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete an employment eligibility verification document form upon hire. Only applicants under consideration will be contacted. No phone calls please. Learn more about us at courtinnovation.org. The Fund for the City of New York/Center for Court Innovation is an equal opportunity employer.",3.8,2799294372,66000,113000,85000,885656,-1,3276885403,http://www.glassdoor.com/partner/jobListing.htm?pos=1824&ao=4120&s=58&guid=00000163ec4c51de922b7f8d20ee7a85&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_acec73a8&cb=1528677815534&jobListingId=2799294372
Senior Market Data Engineer,2018-06-07,2018-07-10,Business Services,Open Systems Technologies Inc,"['15-1132.00', 'Software Developers, Applications']"," Responsibilities: Create scalable infrastructure that abstracts away market data business logic from our platform to provide better separation of responsibilities, stability, and performance   Build efficient algorithms to marshal massive amounts of market data with low latency   Improve our usage reporting and monitoring tools, making it easier to report data usage to exchanges as well as allocate costs to end- users Requirements: 3+ years' experience developing multithreaded C++ code; asynchronous processing and network i/o   Excellent understanding of computer science fundamentals such as data structures and algorithms   Experience building business logic in C++ ",2.7,2664328141,160000,181000,166000,314191,-1,3122278034,http://www.glassdoor.com/partner/jobListing.htm?pos=1825&ao=6607&s=58&guid=00000163ec4c51de922b7f8d20ee7a85&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_77bd9e35&cb=1528677815537&jobListingId=2664328141
Software/Data Engineer,2018-06-04,2018-07-10,Finance,DBRS,"['15-1132.00', 'Software Developers, Applications']","The engineering team is fast-paced, loves to collaborate, and is relentlessly focused on value delivery. We strongly believe in following principles: Keep it simple.  We don't over-engineer our products, services, or processes. Simpler is easier to understand, build upon, and maintain. All for one.  We win by winning together as team. Team productivity over individual productivity. We go out of our way to help each other. Ship It .  We're all makers/builders. We believe in finishing, delivering, then iterating. Role As a software engineer in the data engineering team in New York City, you will be working in a cross-functional team, building and maintaining the analytics platform and the data lake. As a part of the data engineering team, you will work closely with the quantitative analysts to gather, explore, and clean financial data and use it for research and transactional analysis. You will be exposed to all aspects of product development in the data science work at DBRS: design of user experience, system architecture, data projects, data analysis, model development, productionize models, API/library development, data visualization, code reviews, automated testing, automated infrastructure, systems monitoring, and support. We’re very serious about learning: regular hackathons, lunch and learns, conferences, and other funded learning opportunities. We have a can-do attitude and we all show willingness to take ownership of projects to get them across the finish line. We are passionate about keeping the system modern, reusable, and maintainable. You'll be shaping the future of financial research at DBRS and helping to make DBRS a technology-first environment. Qualifications Friendly and enjoys working in a collaborative team with excellent spoken and written communication skills. Humble, honest, and to the point. Deep experience with at least one programming language. Python, R or SAS are a plus. Knowledge of computer science fundamentals: data structures, algorithms, design patterns. Experience with tools like pandas, numpy, matplotlib, Jupyter, R Shiny, scikit-learn, TensorFlow Experience with tools in the Spark or Hadoop ecosystem Experience with AWS, Linux, Docker, Kubernetes Experience with infrastructure as code, e.g. Terraform, Ansible, CloudFormation, Chef, Puppet Knowledge of networking fundamentals (TCP/IP, application protocols, security) Experience and habit of good engineering practices: clean, understandable code, code reviews, pair programming, Scrum/Kanban. Experience building/using RESTful APIs. Experience with web application development (HTML/CSS some modern JavaScript application framework). Experience with databases, message/queue systems. DBRS is an Equal Opportunity and Affirmative Action Employer. We do not discriminate on the basis of race, religion, color, sex, age, national origin, veteran status or disability. All individuals are encouraged to apply. We thank all applicants for their interest, but only those candidates selected for an interview will be contacted. If selected for an interview, we will be happy to work with you to ensure your interview is accessible and that a reasonable accommodation is provided. When your interview is being scheduled, please advise us of how we might be able to support your participation.",2.8,2801736704,75000,86000,78000,16091,113726,3280813802,http://www.glassdoor.com/partner/jobListing.htm?pos=1826&ao=136492&s=58&guid=00000163ec4c51de922b7f8d20ee7a85&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2899c272&cb=1528677815546&jobListingId=2801736704
Data Modeler   Architect,2018-06-06,2018-07-10,Business Services,Open Systems Technologies Inc,"['15-1199.06', 'Database Architects']","A world-renowned asset management firm is currently seeking a Data Modeler/Architect to join their team in New York. This candidate will primarily develop Audit, Risk and Compliance integrated reporting and data analytics solutions. You will work with stakeholders to analyze business data needs, create data models that support reporting and data integration, and implement models on data warehouse. Responsibilities: Develop data models to support integrated business reporting and data exchange   Implement data models on data warehouse   Perform data profiling on source system data   Assist ETL and report developers with best usage of the models   Provide assistance and guidance during the QA and UAT phases Skills: Bachelor's degree in Computer Science, Software Engineering, Information Technology, or related field required   7+ years of experience in data development and solutions   7+ years for SQL experience with the ability to write ad-hoc and complex queries to perform data analysis.   Ability to create E-R data models (conceptual, logical and physical)   Working knowledge of advanced data warehouse concepts (Factless Fact Tables, Temporal   BI-Temporal models, etc.)   Strong experience with business requirements definition and management (end to end), structured analysis, process design, use case documentation, UML process and use case definition.   Experience with both Waterfall and Agile development methodologies.   Understanding of IBM DB2, Informatica, and DB2 stored procedures a plus.   Strong communication skills both verbal and written. Capable of collaborating effectively across a variety of IT and Business groups, across regions, roles and able to interact effectively with all levels.   Strong understanding of the Financial Services industry and content lifecycle relating to Risk, Regulatory, Audit and Compliance needs.   ",2.7,2663358235,85000,124000,104000,314191,402697,3120449267,http://www.glassdoor.com/partner/jobListing.htm?pos=1827&ao=6607&s=58&guid=00000163ec4c51de922b7f8d20ee7a85&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ab8c93f5&cb=1528677815549&jobListingId=2663358235
Senior Big Data Engineer,2018-06-06,2018-07-10,Business Services,Open Systems Technologies Inc,"['15-1132.00', 'Software Developers, Applications']","The chosen candidate will use Big Data technologies to improve the latency of the market data delivery infrastructure. Responsibilities Design and implement distributed data analytics systems, using Hadoop/Spark, Python, and C/C++   Manage cloud resources in order to maintain resiliency and performance   Effectively roll out new features using an Agile methodology   Work with a small team on all parts of the system, from data capture to display   Participate with the rest of the team in analyzing the latency data, finding bottlenecks, and proposing solutions Qualifications  2+ years experience with Hadoop and Spark    2+ years experience with Openstack or Amazon EC2 (or equivalent)    4+ years experience with Python    BS or MS in Computer Science or equivalent experience    Experience with GitHub and a solid understanding of core concepts with Git    Familiarity with Linux    A solid understanding of basic statistics and core computer science concepts ",2.7,2663261639,160000,181000,166000,314191,788307,3120249664,http://www.glassdoor.com/partner/jobListing.htm?pos=1828&ao=6607&s=58&guid=00000163ec4c51de922b7f8d20ee7a85&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8367c961&cb=1528677815552&jobListingId=2663261639
"Senior Associate, Big Data Engineer",2018-06-04,2018-07-10,Accounting & Legal,KPMG US,"['15-1132.00', 'Software Developers, Applications']","   Business Title:  Senior Associate, Big Data Engineer     Requisition Number:  33692 - 64     Function:  Business Support Services  Area of Interest:   State:  NY   City:  New York   Description: Known for being a great place to work and build a career, KPMG provides audit, tax and advisory services for organizations in today's most important industries. Our growth is driven by delivering real results for our clients. It's also enabled by our culture, which encourages individual development, embraces an inclusive environment, rewards innovative excellence and supports our communities. With qualities like those, it's no wonder we're consistently ranked among the best companies to work for by Fortune Magazine, Consulting Magazine, Working Mother Magazine, Diversity Inc. and others. If you're as passionate about your future as we are, join our team. KPMG is currently seeking a Big Data Engineer to join our Advanced Analytics Organization. Responsibilities: Facilitate the establishment of a secure big data analytics warehouse and an environment Deliver solutions that fulfill the Business information needs and align with the information vision and strategy Develop and document data models to facilitate data analytics and solution development Develop ETL flows to obtain maximum value of the data assets and to facilitate the easy usage of the data assets Help establish and maintain the data governance processes and mechanisms for Data Lake and EDW Understand various data security standards and use secure data governance tools to apply and adhere to the required controls on a per data set basis Qualifications: Minimum of four years of data modeling & architecting experience, end-to-end development life-cycle support and SDLC processes; three years of experience in building Big Data Lake, DWH, Analytics with Hadoop, Hive, Hbase, MapReduce, Tez & Spark Bachelor's degree or higher in computer science or relevant field from an accredited college or university Experience with operating and troubleshooting within an Azure Cloud Environment Established experience of designing and building analytical data warehouses including using ETL and other data wrangling tools Demonstrated understanding of enterprise data warehouse, big data, cloud, BI & analytics, content management, and data management Experience with enterprise data warehouses, cloud data warehouses, Big Data environments, and RDBMSs KPMG LLP (the U.S. member firm of KPMG International) offers a comprehensive compensation and benefits package. KPMG is an equal opportunity employer. All qualified applicants are considered for employment without regard to race, color, creed, religion, age, sex/gender, national origin, ancestry, citizenship status, marital status, sexual orientation, gender identity or expression, disability, physical or mental handicap unrelated to ability, pregnancy, veteran status, unfavorable discharge from military service, genetic information, personal appearance, family responsibility, matriculation or political affiliation, or other legally protected status. KPMG maintains a drug-free workplace. KPMG will consider for employment qualified applicants with criminal histories in a manner consistent with the requirements of applicable local, state or federal law (including San Francisco Ordinance number 131192). No phone calls or agencies please.     GL:  5   GF:  15304 ",3.9,2801743085,138000,156000,142000,2867,-1,3230687041,http://www.glassdoor.com/partner/jobListing.htm?pos=1829&ao=37049&s=58&guid=00000163ec4c51de922b7f8d20ee7a85&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_48012c17&cb=1528677815555&jobListingId=2801743085
"Director, Data Science - Everyday Health - Entertainment and Media Industry Opportunity",2018-06-01,2018-07-10,Information Technology,J2 Global,"['51-4061.00', 'Model Makers, Metal and Plastic']","DescriptionEveryday Health seeks a Director, Data Science for the New York office. Everyday Professional is the fastest growing digital HCP organization, focused on providing content, tools and connections that enable healthcare providers to better care for their patients and practices. We reach over 700,000 US physicians through our two owned and operated properties, MedPage Today and DoctorDirectory, and numerous other partners. Roles and Responsibilities: Lead a team of analysts/engineers to build tools and frameworks that enables data driven decision making through data analysis, data insights, statistical and machine-learning applications. Drive business impact through both a sound understanding of our business models and driving deployment/implementation of platforms and analytics throughout the business. Represent our data and analytics capabilities to internal and external entities. Provide technical guidance, career development, and mentoring to team members across different locations Qualification BS or MS in Computer Science, Statistics, Mathematics, or Operations Research 10+ years of experience in building scalable data models and applications 3+ years of management experience Experience in two or more database technologies: MS SQL, Redshift, Oracle DBs, MySQL, SQL, PL/SQL, UNIX shell Strong technical skills in Object-Oriented Programming along with expert-level experience with Python SciPy stack and/or R Excellent verbal and written communication skills Understanding of design practices including OLTP, reporting, and OLAP; ETL and MDM data management tools Desirables Experience in implementing solutions in Cloud Platform (AWS, Google Compute, MS Azure, etc.,) Experience in Agile development is desirable Active contribution to technical communities About j2 Global Founded in 1995, j2 Global (NASDAQ:JCOM) is an award winning, leading provider of Internet services through its two divisions: Business Cloud Services and Digital Media. The Business Cloud Services Division offers Internet fax, virtual phone, hosted email, email marketing, online backup, unified communications and CRM solutions. It markets its services principally under the brand names eFax, eVoice, FuseMail, Campaigner, KeepItSafe and Onebox and operates a messaging network spanning 49 countries on six continents. The Digital Media Division, created with j2 Cloud Services November 2012 acquisition of Ziff Davis, Inc. Ziff Davis, Inc. is the leading digital media company specializing in the technology, gaming and men's lifestyle categories, reaching over 117 million unique visitors per month. Ziff Davis sites include IGN.com, PCMag.com, AskMen.com, ComputerShopper.com, ExtremeTech.com, Geek.com, LogicBuy.com and Toolbox.com. Ziff Davis also operates NetShelter, the largest community of technology publishers dedicated to consumer electronics, computing and mobile communications. Ziff Davis B2B is a leading provider of online research to enterprise buyers and high-quality leads to IT vendors. As of December 31, 2016, j2 Cloud Services had achieved 21 consecutive fiscal years of revenue growth. Our Culture: At j2 Global, we work in a culture of collaboration and welcome those who desire to join our growing global community. We seek enthusiastic individuals with an entrepreneurial spirit looking for an environment that rewards your best work. J2 Global offers competitive salaries, health benefits, a 401k, and company-sponsored events. If youre seeking a dynamic work environment where you can see the direct impact of your performance, then j2 is the place for you. J2 Global is an Equal Opportunity Employer.",2.9,2797657179,100000,153000,132000,7879,-1,3274844515,http://www.glassdoor.com/partner/jobListing.htm?pos=1830&ao=68087&s=58&guid=00000163ec4c51de922b7f8d20ee7a85&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9eddd3bc&cb=1528677815558&jobListingId=2797657179
Data Analyst - Talent & Inclusion,2018-05-31,2018-07-10,Business Services,Mercer,"['13-1111.00', 'Management Analysts']"," As an internal HR Data Analyst supporting the Chief Talent & Inclusion Officer and Global T&I Function, this role will provide business critical support, which enables the HR organization to move faster, through the successful delivery of HR analytics, reporting, infographics and leadership presentations. This role collaborates closely with the T&I Leadership Team and other key stakeholders to help move from data and analysis to action.    This role collaborates closely with members of the Global People Analytics team (led by the Global Chief of Staff for HR), and other key stakeholders to help move from data and analysis to action. This is a new role and therefore the individual will have an important role in influencing the strategy and implementation of People Analytics in HR.   It will report directly to the T&I Operations Leader, with a dotted line to project leaders within T&I.    T&I Analytics:    The role holder is adept at telling the story of the data in a meaningful & simple way, for a range of audiences - Executives, Managers and HR business professionals. This role will perform data analysis and summarize all data findings using text, graphic charts and numeric tables. Gathers data from various sources (internal & external) to review and/or develop exhibits based on collected and calculated data. Develop presentation materials in Power BI, PowerPoint and Excel. Seeks rigorous peer review. Competence in dealing appropriately with confidential data across 42 countries Operates with a keen sense of urgency in a fluid and dynamic work environment.   Development in Role:   At Mercer we are at the fore front of digital transformation – our business is undergoing constant and rapid change, as the future of work creates new roles and retires established career paths. The role holder, and all T&I team members have a responsibility to develop their skill for current and future needs – and are actively supported in doing that through on the job learning and project work.  As the team learns, the team succeeds. Work Experience - 2 – 3 years Data analytics Education - Bachelor Degree or equivalent  Proven ability to take complex and large amounts of data and summarize the key findings, themes and insights in an easy to read format at the exec summary level Proven ability to create/build ppt slides or infographics, that graphically depict the analytics, insights and actions Proven ability to understand and translate customer requirements/needs when delivering solutions. Strong verbal, visual and written communication and influencing skills to deliver the findings and messages from the data analysis Strong problem-solving capability and ability to analyze complex problems or situations and develop practical solutions Define and build analytics that show impact of outcomes from T&I COE projects and processes Attention to detail Self-directed with the ability to work independently and as well as part of a team Experience working with virtual teams across diverse geographical locations Mercer delivers advice and technology-driven solutions that help organizations meet the health, wealth and career needs of a changing workforce. Mercer’s more than 22,000 employees are based in 43 countries and the firm operates in over 130 countries. Mercer is a wholly owned subsidiary of Marsh & McLennan Companies (NYSE: MMC), the leading global professional services firm in the areas of risk, strategy and people. With more than 60,000 colleagues and annual revenue over $13 billion, Marsh & McLennan helps clients navigate an increasingly dynamic and complex environment. Marsh & McLennan Companies is also the parent company of Marsh,which advises individual and commercial clients of all sizes on insurance broking and innovative risk management solutions; Guy Carpenter, which develops advanced risk, reinsurance and capital strategies that help clients grow profitably and pursue emerging opportunities; and Oliver Wyman, which serves as a critical strategic, economic and brand advisor to private sector and governmental clients. For more information, visit www.mercer.com. Follow Mercer on Twitter @Mercer.    Mercer LLC and its separately incorporated operating entities around the world are part of Marsh & McLennan Companies, a publicly held company (ticker symbol: MMC).    Marsh & McLennan Companies offers competitive salaries and comprehensive benefits. For more information about our company, please visit us at: http://www.mmc.com/. We embrace a culture that celebrates and promotes the many backgrounds, heritages and perspectives of our colleagues and clients. For more information, please visit us at: www.mmc.com/diversity.    US ONLY: Marsh & McLennan Companies and its Affiliates are EOE Minority/Female/Disability/Vet/Sexual Orientation/Gender Identity employers.  ",3.4,2724998680,44000,75000,58000,35818,-1,3260304217,http://www.glassdoor.com/partner/jobListing.htm?pos=1901&ao=132967&s=58&guid=00000163ec4c78c79aa1fa8ea9e3310d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_332b1647&cb=1528677825600&jobListingId=2724998680
Data Analyst,2018-06-07,2018-07-10,Finance,UBS,"['13-1111.00', 'Management Analysts']"," Your Role Are you passionate about delivering building robust and scalable solutions using Big Data technologies? Do you have a curious nature, always interested in how to innovate? We’re looking for someone like that to help us: –build a Data Hub for applications supporting WMA business –analyze data on mainframe and Big Data platform –build relationship and work closely with developers, data modelers, data stewards and data governance teams Your team You’ll be working in the Big Data Refinery team in 1000 Harbor Boulevard, Weehawken NJ. We are the team that supports Big Data Refinery for WMA line of business. Your experience and skills You have: –Business / Data Analyst level experience with WMA business –Capable of analyzing business data on mainframe and on Big Data platform –Can write queries using SQL –Have UNIX user level skills –Have Mainframe user level skills –Strong communication skills You are: –seasoned professional with many years of experience in financial industry –have passion for technology and finance –capable of communicating with developers, project managers and business –curious and collaborative, comfortable working independently, as well as in a team What we offer Together. That’s how we do things. We offer people around the world a supportive, challenging and diverse working environment. We value your passion and commitment, and reward your performance. Keen to achieve the work-life agility that you desire? We're open to discussing how this could work for you (and us). Take the next step Are you truly collaborative? Succeeding at UBS means respecting, understanding and trusting colleagues and clients. Challenging others and being challenged in return. Being passionate about what you do. Driving yourself forward, always wanting to do things the right way. Does that sound like you? Then you have the right stuff to join us. Apply now. Disclaimer / Policy Statements UBS is an Equal Opportunity Employer. We respect and seek to empower each individual and support the diverse cultures, perspectives, skills and experiences within our workforce. ",3.5,2807197453,50000,85000,66000,3419,46094,3287703608,http://www.glassdoor.com/partner/jobListing.htm?pos=1902&ao=201248&s=58&guid=00000163ec4c78c79aa1fa8ea9e3310d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1752ac3c&cb=1528677825602&jobListingId=2807197453
Senior Data Analyst,2018-05-30,2018-07-10,Retail,Blue Apron,"['13-1111.00', 'Management Analysts']","WHO'S IN THE KITCHEN Blue Apron’s Analytics and Business Insights team develops critical metrics and actionable insights on our rapidly expanding customer base and the broader meal kit marketplace. This team also powers business decisions around complex supply chain and logistical challenges. WHAT'S ON THE MENU The Senior Data Analyst on the Business Insights team will drive efforts to forecast and manage the rapidly growing demand for our company’s product. The team will work towards improving all aspects of forecasting demand, including refinement and development of predictive models, and active management of demand on a weekly basis. Members of this team will be housed in Analytics and partner with stakeholders across the company to connect supply considerations with demand. They will be motivated self-starters who are comfortable navigating large datasets, building and/or interpreting predictive models, and partnering with technical teams building supply and demand optimization tools. They will also possess strong verbal and communication skills, required in interfacing with varied stakeholders across the company. They will shape the direction and efforts of this new Demand Planning team, ultimately improving the predictability and visibility of the company’s demand. Support company executives in understanding, forecasting, and managing demand in an emerging industry Maintain and improve forecasting models and methodology by reviewing historical sales trends, researching demand drivers, and developing forecast models using advanced analytical methods Identify, prioritize, structure, and analyze ad hoc analyses about the business’s demand, customers, and business operations to answer questions and integrate insights into the forecasting process Coordinate cross-functional research activities to reconcile significant variances and refine the forecast model to reflect updated assumptions Collaborate with partners in Finance to assess demand forecast impact on the P&L NECESSARY INGREDIENTS Strong analytical, organizational, decision making, and presentation skills with experience communicating on an executive level Interest and experience in communicating advanced analytics concepts to non-technical executives 7+ years of hands-on experience working with very large datasets, including statistical analyses, data visualization, data mining, and data cleansing/transformation At least 2 years of experience with predictive modeling and demand forecasting, demonstrating knowledge of multiple statistical methodologies as well as an understanding of financial and operational impacts of the forecast Coding skills, including some combination of: Advanced data manipulation skills in SQL-like languages Analytics tools experience (such as Pandas, R, SQL) Experience performing analysis with large datasets Data visualization (such as Tableau, shiny, Excel) Demonstrated ability to multitask and prioritize diverse tasks with a proven ability to meet hard deadlines Ability to thrive in an unstructured, fast-moving, and constantly evolving high growth environment ",3.2,2795920030,77000,129000,100000,777496,39171,3273078670,http://www.glassdoor.com/partner/jobListing.htm?pos=1903&ao=4120&s=58&guid=00000163ec4c78c79aa1fa8ea9e3310d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4290ee85&cb=1528677825603&jobListingId=2795920030
Data Engineer,2018-05-29,2018-07-10,Information Technology,MyWebGrocer,"['15-1132.00', 'Software Developers, Applications']"," The Media Solutions Team at MWG is seeking a Data Engineer to help build out a new Ad Tech team. We are seeking experienced, full stack, ad tech rock star unicorns to join us in this journey. Real Time Bidding, Big Data, Machine Learning - we want to take our product offering to the next levels. Extract, transform, and analyze large volumes of structured and unstructured of data from various sources Architect and maintain data stores for Big data   Write and optimize complex SQL queries for these data sets   Create dashboards for visibility into these datasets Stays abreast of industry trends and tech Lead architecture and tech decisions Mentor junior team members 3+ years of development experience focusing around BigData 3+ years of development experience (Java, Scala, C#, Golang, R) Experience building and deploying large scale ETL pipelines Degree in Computer Science, Math or equivalent experience Strong understanding of math, algorithms, data structures and design patterns A desire to learn and teach others along the way A desire to constantly push the bar to the next level Experience working on a fast pace, agile team Willingness to participate on on call rotations Experience with RTB frameworks & platforms (OpenRTB, RTBKIT, Beeswax, etc) Experience with Machine learning (Tensorflow, Caffe2, Torch) Strategy and planning: an ability to think ahead and plan over a 12-24 month time span. Problem analysis and problem resolution at both a strategic and functional level. Required Skills: RDMS Experience (MySQL, percona) NoSQL Experience (MongoDB, Elasticsearch, Redis) BigData Experience (Hadoop, Spark, Hive) Windows, Linux, Docker ",2.7,2683635493,92000,109000,99000,34488,46157,3196592375,http://www.glassdoor.com/partner/jobListing.htm?pos=1904&ao=52448&s=58&guid=00000163ec4c78c79aa1fa8ea9e3310d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_67d6a40f&cb=1528677825605&jobListingId=2683635493
