title,dateposted,validthrough,industry,orgname,cat,descr,stars,jobid,minsal,maxsal,medsal,empid,jobtitleid,jobreqid,url
SmartAdvisor Sales Analytics Manager,2019-01-12,2019-02-22,Finance,SmartAsset,"['11-2021.00', 'Marketing Managers']","SmartAdvisor Sales Analytics Manager A LITTLE ABOUT US: SmartAsset is a financial technology company with the simple mission of helping people make better financial decisions. Recently named one of Y Combinator's Top 100 companies of all time, we have raised more than $50 million in venture capital. Our personal finance tools, calculators and content reach more than 45 million per month. Our business model is to help the in-market consumers on our platform find the right Financial Advisor or the right Financial Product. SmartAsset has been featured in hundreds of publications, including the Wall Street Journal, CNN, TechCrunch, The New York Times, The Washington Post, U.S. News World Report, TIME, Reuters, Businessweek, Barron's, and many more. A LITTLE ABOUT YOU: Love solving problems and making things more efficient. Someone who can help us build the machine and also run it at the same time. The ideal candidate should be: Organized, detail-oriented, and genuinely excited about 'getting it right', whatever you're working on Passionate about figuring things out: a tinkerer who loves learning by doing and isn't afraid to roll up their sleeves and wade into the details Self-motivated and disciplined with the ability to work effectively without micromanagement   Team player with strong communication abilities Comfortable in the fast-paced, high growth environment of a startup Enthusiastic about learning and sharing ideas and strategies that can help our sales team succeed Comfortable with data: management, manipulation, visualization, and reporting Highly proficient with Microsoft Excel Some knowledge of SQL Equipped with a minimum of 4 years of experience relevant to sales analytics and/or sales operations   JOB DESCRIPTION: As our very first sales analytics manager you'll be the team detective: finding patterns, identifying opportunities, and helping the sales team prioritize. Responsibilities include: Working with our SmartAdvisor sales and account management teams to better understand our performance and how we can get better Answer complex analytics questions, helping us understand   Help us continually improve by running A/B tests on our current practices to figure out what actually works best Identify new ways to measure our performance that help us run our business smarter Work with our data engineering, product, tech, and marketing teams to better harness our data (or capture new data) and apply it to concrete business challenges We offer highly competitive compensation, including equity, with significant upside for high performers. Comprehensive benefits, lots of perks, and a collaborative workspace environment. ",3.8,,,,,,,,http://www.glassdoor.com/partner/jobListing.htm?pos=2418&ao=160631&s=58&guid=000001687c1da3769e49027fdffdb843&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&aa=1&ea=1&cs=1_43264c8a&cb=1548270544645&jobListingId=2998127428
Data Science Senior Manager,2019-01-18,2019-02-22,Accounting & Legal,Deloitte,"['11-3021.00', 'Computer and Information Systems Managers']","Data Science Senior Manager We help clients achieve competitive advantage through data and cognitive powered transformations that promote enterprise intelligence, autonomous processes, and precision stakeholder engagement. As part of Deloitte’s Strategy and Analytics talent group, Analytics & Cognitive is the premier data-powered and platform-enabled cognitive consultancy. Our vision is to be the Cognitive Consultancy of choice, leading clients to the future of how humans and machines work together through insights enablement, application modernization, advanced value creation, platform transformation, personalized customer engagement and workforce evolution. Work you’ll do As a Deloitte Consulting Senior Manager in in the Deloitte Strategy & Analytics Group, you will provide insight and technical and analytical support in a consulting environment across multiple industries. The job functions include the following: • Develop and maintain contact with top decision makers at key clients • Organize and lead pursuit teams • Participate and lead aspects of the proposal development process • Contribute to the development of proposal pricing strategies • Provide overall project management and client relationship support • Actively participate in defining project scope and objectives • Provide technical design assistance for predictive model development • Present and communicate project deliverables/results to clients • Function as integrator between business operation needs and advanced analytical solutions The team Analytics & Cognitive In this age of disruption, organizations need to navigate the future with confidence, embracing decision making with clear, data-driven choices that deliver enterprise value in a dynamic business environment. The Analytics & Cognitive team leverages the power of data, analytics, robotics, science and cognitive technologies to uncover hidden relationships from vast troves of data, generate insights, and inform decision-making. Together with the Strategy practice, our Strategy & Analytics portfolio helps clients transform their business by architecting organizational intelligence programs and differentiated strategies to win in their chosen markets. Analytics & Cognitive will work with our clients to: • Implement large-scale data ecosystems including data management, governance and the integration of structured and unstructured data to generate insights leveraging cloud-based platforms • Leverage automation, cognitive and science-based techniques to manage data, predict scenarios and prescribe actions • Drive operational efficiency by maintaining their data ecosystems, sourcing analytics expertise and providing As-a-Service offerings for continuous insights and improvements Qualifications Required: • Minimum eight (8) years of experience with SAS, R, Python, Alteryx, and big data platforms (Microsoft Azure, Hadoop Cloudera, etc.), with at least two (2) years of relevant experience in an external consulting role • Minimum six (6) years of experience in data analytics, data modeling and data sciences • Minimum six (6) years of experience leading multiple project teams simultaneously on relevant engagements • Proven experience in business development and/or proposal development in support of related specialty areas • Bachelors’ degree • Ability to travel 80-100% of the time Preferred: • Master’s Degree or equivalent in statistics, actuarial science or related field of study • Advanced analytical experience in retail operations analytics, retail workforce analytics, marketing mix modeling, customer analytics, and/or procurement, supply chain and inventory analytics in a retail environment • Strong competency for statistical software packages (SAS, SPSS, MATLAB) • Solid understanding of advanced analytics (statistics, simulation, optimization, etc.) • Modeling expertise using statistical techniques such as logistic and linear regression, decision trees, neural network or clustering techniques • Actuarial designation or actuarial background • Strong project management and delivery experience, including budget oversight and staffing of project teams including time management • Strong oral and written communication skills, including presentation skills (MS Visio, MS PowerPoint, MS Word, MS Excel) • Ability to maintain a flexible work schedule including overtime • Previous experience mentoring, training and developing junior members of the team; experience in employee performance reviews How you’ll grow At Deloitte, our professional development plan focuses on helping people at every level of their career to identify and use their strengths to do their best work every day. From entry-level employees to senior leaders, we believe there’s always room to learn. We offer opportunities to help sharpen skills in addition to hands-on experience in the global, fast-changing business world. From on-the-job learning experiences to formal development programs at Deloitte University, our professionals have a variety of opportunities to continue to grow throughout their career. Explore Deloitte University, The Leadership Center. Benefits At Deloitte, we know that great people make a great organization. We value our people and offer employees a broad range of benefits. Learn more about what working at Deloitte can mean for you. Deloitte’s culture Our positive and supportive culture encourages our people to do their best work every day. We celebrate individuals by recognizing their uniqueness and offering them the flexibility to make daily choices that can help them to be healthy, centered, confident, and aware. We offer well-being programs and are continuously looking for new ways to maintain a culture where our people excel and lead healthy, happy lives. Learn more about Life at Deloitte. Corporate citizenship Deloitte is led by a purpose: to make an impact that matters. This purpose defines who we are and extends to relationships with our clients, our people and our communities. We believe that business has the power to inspire and transform. We focus on education, giving, skill-based volunteerism, and leadership to help drive positive social impact in our communities. Learn more about Deloitte’s impact on the world. Recruiter tips We want job seekers exploring opportunities at Deloitte to feel prepared and confident. To help you with your interview, we suggest that you do your research: know some background about the organization and the business area you’re applying to. Check out recruiting tips from Deloitte professionals. As used in this posting, “Deloitte” means Deloitte Consulting LLP, a subsidiary of Deloitte LLP. Please see www.deloitte.com/us/about for a detailed description of the legal structure of Deloitte LLP and its subsidiaries. Certain services may not be available to attest clients under the rules and regulations of public accounting. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability or protected veteran status, or any other legally protected basis, in accordance with applicable law. Deloitte will consider for employment all qualified applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws. See notices of various ban-the-box laws where available. https://www2.deloitte.com/us/en/pages/careers/articles/ban-the-box-notices.html  Requisition code: E19NATCSRMPD012-SA ",3.8,3090555738.0,91000.0,143000.0,113000.0,2763.0,867810.0,3734548689.0,http://www.glassdoor.com/partner/jobListing.htm?pos=2419&ao=144580&s=58&guid=000001687c1da3769e49027fdffdb843&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_78ffb3ae&cb=1548270544646&jobListingId=3090555738
Big Data Engineer,2019-01-18,2019-02-22,Business Services,Infinity Consulting Solutions,"['15-1132.00', 'Software Developers, Applications']","Big Data Engineer Position Description The candidate will be working in close collaboration with reporting teams located in NY and Bangalore on various analytical programs and business initiatives. The position will be responsible for working with a wide range of commercial and open source data engineering tools and techniques such as Hive and Spark. To be successful, the role will require the individual to be passionate about analyzing data, creating data pipelines to source systems, extracting and transforming data, as well as publishing sanitized data to downstream applications and statistical modeling teams. Job Functions/Duties and Responsibilities: Partner with business teams to develop analytical products and applications using the Big Data Stack for Wealth Management. Closely work with business teams to understand the analytical products being leveraged and identify opportunities to re-design using big data technologies. Design, development, and maintenance of analytical products and solutions throughout the project lifecycle. Evaluate and implement firm approved commercial and open source technologies while educating teams on best development practices. Partner with clients and business analysts to review business requirements. Support implemented solutions by performance tuning, code fixing, addressing client questions concerning data or applications, monitoring performance, and communicating functional and technical issues. Skills Required 8+ years of experience building large, scalable, reliable, and high availability distributed systems with a high degree of autonomy. Extensive Unix shell scripting experience. College degree in Computer Science or related disciplines. Experience in relational databases such as Teradata, Oracle, etc. Experience using ETL tools such as Informatica PowerCenter. Strong Experience using Big Data batch and streaming tools within the Hadoop Ecosystem (e.g.: HDFS, HIVE, Impala, Pig, Spark, etc.). Strong object oriented skills; deep expertise and hands on programming experience in Core Java or Scala. Experience working with any of the NOSQL Databases (e.g.: HBase, Mongo, etc.). Well versed with Agile methodologies and experience in working within a scrum framework. Understanding of technology principles and services including infrastructure, business applications, data management, security, application platforms, and consumer facing technology. Desired Skills Previous experience in the financial services field, with an emphasis on banking/lending technology. Exposure to Machine Learning Models and technologies (e.g.: Pyspark, Spark Client, etc.). Excellent people skills in partnering and collaborating with others on executing project deliverables. - provided by DiceAgile, Business Requirements, Development, Hadoop, Informatica, Java, Lifecycle, Management, Modeling, NoSQL, Oracle, Programming, Project, Scrum, Security, Shell Scripting, Teradata, Unix",4.1,,,,,,,,http://www.glassdoor.com/partner/jobListing.htm?pos=2420&ao=352789&s=58&guid=000001687c1da3769e49027fdffdb843&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_a3eef7bf&cb=1548270544647&jobListingId=3094284085
Java Big Data Developer - Digital Services,2019-01-14,2019-02-22,Finance,J.P. Morgan,"['15-1199.06', 'Database Architects']","As an experienced Software Engineer, your mission is to help lead our team of innovators and technologists toward creating next-level solutions that improve the way our business is run. Your deep knowledge of design, analytics, development, coding, testing and application programming will help your team raise their game, meeting your standards, as well as satisfying both business and functional requirements. Your expertise in various technology domains will be counted on to set strategic direction and solve complex and mission critical problems, internally and externally. Your quest to embracing leading-edge technologies and methodologies inspires your team to follow suit. And best of all, you’ll be able to harness massive amounts of brainpower through our global network of technologists from around the world. We are looking for a Senior Software Engineer to join our engineering team dedicated to working with Data Scientists. You'll be focused on one of several initiatives, including personalization, recommendations and helping improve products based on customer feedback using NLP and other techniques.This role requires a wide variety of strengths and capabilities, including:  Developing robust, scalable production data products based on prototype algorithms developed in Python, Scala by the data scientists. You have experience in performance tuning for production traffic supporting up-to 500 requests per seconds. Use your engineering experience to design solutions to problems in software development, data engineering and Descriptive and Predictive analytics including Machine learning Build data pipelines to transform and convert data into structures needed for algorithm inputs Demonstrated strong experience in middle-tier/backend systems development in Java/Linux Big data background with experience designing and implementing large scale systems Excellent understanding of various Big data frameworks/tools such as Apache Spark, Spark SQL, Spark Streaming, Kafka, Flume, Sqoop, Zookeeper, Hadoop, HDFS, Map Reduce etc. Prior experience with Impala, Hive and NoSQL databases such as Cassandra is a big plus Extensive experience with horizontally scalable and highly available system design and implementation, with focus on performance and resiliency and extensive experience profiling, debugging, and performance tuning complex distributed systems Using your experience make intelligent, forward-thinking, technical decisions to improve our development process, including but not limited to new tools, APIs and software Expertise in application, data and infrastructure architecture disciplines Advanced knowledge of architecture, design and business processes Ability to work collaboratively in teams and develop meaningful relationships to achieve common goals Keen understanding of financial control and budget management BS/BA or equivalent experience  Our Consumer & Community Banking Group depends on innovators like you to serve nearly 66 million consumers and over 4 million small businesses, municipalities and non-profits. You’ll support the delivery of award winning tools and services that cover everything from personal and small business banking as well as lending, mortgages, credit cards, payments, auto finance and investment advice. This group is also focused on developing and delivering cutting edged mobile applications, digital experiences and next generation banking technology solutions to better serve our clients and customers. When you work at JPMorgan Chase & Co., you’re not just working at a global financial institution. You’re an integral part of one of the world’s biggest tech companies. In 14 technology hubs worldwide, our team of 40,000 technologists design, build and deploy everything from enterprise technology initiatives to big data and mobile solutions, as well as innovations in electronic payments, cybersecurity, machine learning, and cloud development. Our $9.5B annual investment in technology enables us to hire people to create innovative solutions that will not only transform the financial services industry, but also change the world.  At JPMorgan Chase & Co. we value the unique skills of every employee, and we’re building a technology organization that thrives on diversity. We encourage professional growth and career development, and offer competitive benefits and compensation. If you’re looking to build your career as part of a global technology team tackling big challenges that impact the lives of people and companies all around the world, we want to meet you. So if you're ready to put your passion for technology to work in a way that makes a real difference, apply today.",3.8,3000296653.0,113000.0,154000.0,132000.0,145.0,-1.0,3691267560.0,http://www.glassdoor.com/partner/jobListing.htm?pos=2421&ao=133122&s=58&guid=000001687c1da3769e49027fdffdb843&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_008d077d&cb=1548270544648&jobListingId=3000296653
Analytics Manager,2019-01-11,2019-02-22,Business Services,AdSwerve Inc,"['11-2021.00', 'Marketing Managers']","AdSwerve/Analytics Pros is looking for a motivated individual to become our next Analytics Manager. The ideal candidate for this key position will possess a natural tendency toward analytical thinking, combined with client-facing consultative communication skills. They will have lead large initiatives in web and/or app analytics and any programming related problem solving. Responsibilities: Lead client relationships for clients in assigned portfolios, including completion of all work in alignment with contract scope Generate revenue through overseeing the completion of client work that is contracted within an assigned portfolio Work with various stakeholders to understand business drivers, goals and actionable outcomes using analytics Drive business decision-making based on analytical findings Develop/review project plans, timelines, scope in order to deliver project goals Take initiative to work with management team to resolve project issues and risks Lead and participate in strategic and tactical planning discussions Employ data mining, segmentation, and other analytical techniques to capture important trends and create relevant measurement dashboards Research, analysis, documentation, facilitation, problem solving and delivering on assigned tasks within project scope and budget Manage multiple projects or large / complex streams of work Other duties as assigned Desired Experience: 4-year college degree, preferably in Computer Science, Business, or a related field 3+ years of professional digital analytics experience, preferably in agency setting 2+ years experience using Google Analytics and Google Tag Manager or related analytics platforms; Google Analytics IQ Certified 1+ years experience with HTML, JavaScript coding or relevant Excel, database, or web-based technology Experience with Google Analytics APIs, JavaScript, jQuery, BigQuery, Tableau, and the DOM. Adobe and Tealium experience preferred. Exemplary presentation skills and ability to provide outstanding customer service Ability to listen and understand business needs and creatively develop solutions High levels of integrity, autonomy, creativity, and self-motivation AdSwerve/Analytics Pros is a high growth Google Certified Partner specializing in digital marketing analytics. Based in Seattle, Denver and New York, our team provides consulting and technical services to organizations world-wide to enhance their business. ",5.0,,,,,,,,http://www.glassdoor.com/partner/jobListing.htm?pos=2422&ao=4128&s=58&guid=000001687c1da3769e49027fdffdb843&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_9ccc5220&cb=1548270544650&jobListingId=3084355146
Senior Manager Data Science,2019-01-10,2019-02-22,Media,CBS Corporation,"['11-3021.00', 'Computer and Information Systems Managers']","Senior Manager Data Science REF#: 31538 CBS BUSINESS UNIT: CBS Corporate JOB TYPE: Full-Time Staff JOB SCHEDULE: Full-Time JOB LOCATION: New York, NY ABOUT US: CBS Corporation (NYSE: CBS.A and CBS) is a mass media company that creates and distributes industry-leading content across a variety of platforms to audiences around the world. The Company has businesses with origins that date back to the dawn of the broadcasting age as well as new ventures that operate on the leading edge of media. CBS owns the most-watched television network in the U.S. and one of the world's largest libraries of entertainment content, making its brand - 'the Eye' - one of the most recognized in business. The Company's operations span virtually every field of media and entertainment, including cable, publishing, local TV, film, outdoor advertising, and interactive and socially responsible media. CBS's businesses include CBS Television Network, The CW (a joint venture between CBS Corporation and Warner Bros. Entertainment), Showtime Networks, CBS Sports Network, TVGN (a joint venture between CBS Corporation and Lionsgate), Smithsonian Networks, Simon & Schuster, CBS Television Stations, CBS Television Studios, CBS Global Distribution Group (CBS Studios International and CBS Television Distribution), CBS Interactive, CBS Consumer Products, CBS Home Entertainment, CBS Films and CBS EcoMedia. DESCRIPTION: CBS Corporation is seeking a Senior Manager, Data Scientist to join its Enterprise Data Management team. This role will report to the VP, Enterprise Data Management and will support all the CBS divisions on various data science initiatives. The Data management team provides a service to all of CBS divisions enabling various reporting and analytic capabilities for a data driven decision making in every corner of our business. Specific responsibilities: Developing innovative, scalable machine learning and data mining solutions that mine complex user behavioral data and transform it into actionable insights Extensive code development, debugging, optimizing, and productionizing Conducting ad hoc analysis, building models, forecasting viewing behavior Constructing and presenting research ideas, prototypes and proofs of concepts Identifying, ingesting, and enriching a wide range of structured and unstructured big data into datasets for analysis Defining strategies and parameters for predictive models and data mining projects, ensuring data integrity and usability Analyzing and evaluating model results, providing ongoing monitoring and improvements Staying abreast of new developments in machine learning in order to investigate and develop new 'challenger' approaches to compete against current 'champions' Helping craft the long-term data strategy for the organization and advocating for the intelligent use of data throughout the business QUALIFICATIONS: About You: You LOVE data, programming and math. You have the attitude that whatever you do not know you can learn. You are an exceptional communicator with extensive experience presenting complex models and detailed analysis in simplified ways to non-technical staff. You have phenomenal Python, R and SQL coding skills (nearly developer level) and tons of experience with Big Data technologies and platforms (Pyspark, Hive and Hadoop). Your coding expertise is vital since we look to leverage automation in every way possible to maximize our reach and impact. Finally, you have a very sophisticated understanding of machine learning, statistics and data science principles and a proven record of successfully putting them into practice. Master's degree or equivalent in Computer Science, Machine Learning, Data Science, Statistics, Applied Mathematics, Operations Research or Physics 5+ years of hands-on experience with machine learning, predictive modeling and statistical analysis techniques in a business environment Exceptional programming skills in R, Python (pandas, scikit-learn, statsmodels, IPython, matplotlib) Highly advanced SQL skills and experience with both relational and non-relational databases Experience with additional programming languages and statistical platforms is a plus: R, Scala, Java, MATLAB, SAS, SPSS Modeler Deep experience in regression, classification models, bagging, boosting, decision trees, neural networks, support vector machines, dimensionality reduction, clustering and experimental design Expert user of Big Data technologies and platforms (Pyspark, Hive and Hadoop) and data visualization tools (e.g. Tableau) Outstanding verbal and written communication skills and presentation skills with a sharp ability to simplify complex concepts and convey actionable solutions EEO STATEMENT: Equal Opportunity Employer Minorities/Women/Veterans/Disabled SDL2017",3.5,3083134037.0,80000.0,126000.0,100000.0,117.0,678453.0,3721289899.0,http://www.glassdoor.com/partner/jobListing.htm?pos=2425&ao=283198&s=58&guid=000001687c1da3769e49027fdffdb843&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_6148d0db&cb=1548270544653&jobListingId=3083134037
"Sr. Associate, Data & Analytics Consultant",2019-01-20,2019-02-22,Accounting & Legal,KPMG,"['13-1111.00', 'Management Analysts']","Sr. Associate, Data & Analytics Consultant *Atlanta, Georgia** *Requisition #:** 39629 *Practice Area:** Business Support Services *Location:** Denver, CO; Washington, DC; Atlanta, GA; New York, NY Innovate. Collaborate. Shine. Lighthouse - KPMG's Center of Excellence for Advanced Analytics - has both applied data science, AI, and big data architecture capabilities. Here, you'll work with a diverse team of sophisticated data and analytics professionals to explore the solutions for clients in a platform-diverse environment. This means your ability to find answers is limited only by your creativity in leveraging a vast array of techniques and tools. Be a part of a high-energy, diverse, fast-paced, and innovative culture that delivers with the agility of a tech startup and the backing of a leading global consulting firm. For you, that translates into the chance to work on a wide range of projects - covering technologies and solutions from AI to optimization - and the power to have a real impact in the business world. So, bring your creativity and pioneering spirit to KPMG Lighthouse. KPMG is currently seeking a Data & Analytic Consultant Sr. Associate to join our- Center of Excellence for Advanced Analytics. Responsibilities: + Provide strong sector and/or business-process-specific knowledge and apply this to D&A strategy and solution design engagements to help clients understand the broader D&A journey and implications + Assess, capture, and translate complex business issues and requirements into a structured analytics use case, including rapid learning of industry/domain/client dynamics and development of effective work stream plans, models, and visualizations + Play an active role in client and market information gathering through interviews, surveys, workshops, and market research; continuously develop knowledge of emerging technology and analytics techniques + Understand and articulate technology options available in data management and manipulation, analytics development, requirements, data science options, and preferences for visualizations within sector of knowledge + Contribute to the successful execution of engagements, by raising risks, working as a strong team member, and managing/mentoring junior staff members + Support the pursuit of business development opportunities; understand the firm's risk management, engagement management and other processes, and coordinate engagements to follow those processes Qualifications: + Minimum of four years of data analytics experience with a professional services firm, an internal strategy/analytics group, or similar environment + Bachelor's degree in a technical or quantitative field from an accredited college or university (Master's or MBA degree is preferred) with working knowledge of topics such as statistics, econometrics, machine learning, operations research, decision science, and cloud computing + Sector and/or process-specific experience in D&A, including strategy and transformation, design and implementation; above average understanding of general landscape for data science and big data opportunities; Deep understanding of sector and/or process-specific landscape for opportunities + Ability to communicate effectively at an analyst level and an emerging ability to communicate at an executive level, across multiple lines of business including IT, analytics, and direct business unit + Strong written and communication skills with the ability to explain technical concepts and analytics-driven findings to business people, and to explain business processes, concepts, challenges, and issues to technical resources + Ability to travel up to eighty percent of the time; Applicants must be currently authorized to work in the United States without the need for visa sponsorship now or in the future KPMG LLP (the U.S. member firm of KPMG International) offers a comprehensive compensation and benefits package. KPMG is an affirmative action-equal opportunity employer. KPMG complies with all applicable federal, state and local laws regarding recruitment and hiring. All qualified applicants are considered for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected veteran status, or any other category protected by applicable federal, state or local laws. Thecontains further information regarding the firm's compliance with federal, state and local recruitment and hiring laws. No phone calls or agencies please. *Our Benefits** *Health** KPMG offers a range of medical insurance options to meet your needs as well as prescription drug coverage, health care flexible spending accounts, and dependent day care flexible spending accounts. *Personal Time Off (PTO)** Up to 30 PTO Days per year (depending on job classification/level/years of service). *Financial** + 401(k) and Pension Plans + Dependent Care Flexible Spending Account + Health Care Flexible Spending Account + Mortgage Assistance Program + HomeBenefits@Work Program + Hyatt Legal Plan Benefits vary by employment status. ",3.7,3092839192.0,94000.0,114000.0,96000.0,2867.0,-1.0,3737894464.0,http://www.glassdoor.com/partner/jobListing.htm?pos=2426&ao=400784&s=58&guid=000001687c1da3769e49027fdffdb843&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_20b570a7&cb=1548270544655&jobListingId=3092839192
SS - DATA MODELER,2019-01-23,2019-02-22,Information Technology,Apex 2000,"['15-1199.06', 'Database Architects']","Please sendin resume and ph to - shekarapex-2000.com or call - Ph - 703-961-8550 ext 109 DATA MODELER ROLE Location - New york NY Data Modeling Skills Extensive data modeling experience - Normalized ER modeling and dimensional modeling. In dimensional modeling, the resource should be able to demonstrate hands-on experience in designing slowly changing dimensions, understanding and implementation of the CDC process, metrics design. Should be comfortable modeling right from the conceptual modeling to logical and physical modeling. Should be able to demonstrate sound data modeling standards knowledge, approach to requirements gathering, physical model translations etc. Should show in-depth skills in database layer, semantic layer architectures. In Depth understanding of data warehouse architecture. Expertise with Hadoop (Hive, Spark, Scala, Impala), Teradata is preferred. Extensive experience in using data modeling tool, PowerDesigner. This is to include the following Creating models from scratch Reverse engineering databases and structures from flat files. Creation of multiple physical models from single logical models Database creation DDL generation Building data dictionary PowerDesigner model reporting PowerDesigner repository setup and management The candidate should have experience working with ETL and data visualization analytics teams since modeling and data design will need to cater to the individual requirements during the physical modeling process.",2.8,3094768797.0,60000.0,87000.0,71000.0,260955.0,-1.0,3725842735.0,http://www.glassdoor.com/partner/jobListing.htm?pos=2427&ao=4465&s=58&guid=000001687c1da3769e49027fdffdb843&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_e92bceb9&cb=1548270544656&jobListingId=3094768797
"Associate Director, Lead Data Scientist",2019-01-16,2019-02-22,Finance,S&P Global Ratings,"['15-1111.00', 'Computer and Information Research Scientists']","The Team:  The Data science team is a newly formed applied research team within S&P Global Ratings that will be responsible for building and executing a bold vision around using Machine Learning, Natural Language Processing, Data Science, knowledge engineering, and human computer interfaces for augmenting various business processes. The Impact:  This role will have a significant impact on the success of our data science projects ranging from choosing which projects should be undertaken, to delivering highest quality solution, ultimately enabling our business processes and products with AI and Data Science solutions. Whats in it for you:  This is a high visibility leadership role with an opportunity to make a very meaningful impact on the future direction of the company. You will work with senior leaders in the organization to define, build, and transform our business. Responsibilities:  As an Associate Director you will be responsible for building AI and Data Science solution design, reference implementations, and algorithmic implementations. You will need to work closely with internal stakeholders and users, mentor junior scientists, and identify opportunities that lead to business impact and ultimately drive the Data Science vision. Basic Qualifications:  MS in Computer Science, Computational Linguistics, Artificial Intelligence or related field with 7+ years of relevant industry experience Preferred Qualifications: PhD in Computer Science, Computational Linguistics, Artificial Intelligence or related field with 4+ years of relevant industry experience Experience in mentoring or managing junior scientists and engineers, working with business stakeholders and users, providing research direction and solution design Knowledge and working experience in one or more of the following areas: Natural Language Processing, Machine Learning, Question Answering, Text Mining, Information Retrieval, Distributional Semantics, Data Science, Knowledge Engineering Proficient programming skills in a high-level language (e.g. Java, Scala, Python, C/C++, Perl, Matlab, R) Experience with statistical data analysis, experimental design, and hypotheses validation Project-based experience with some of the following tools: Applied machine learning (e.g. libSVM, Shogun, Scikit-learn or similar) Natural Language Processing (e.g., ClearTK, ScalaNLP/Breeze, ClearNLP, OpenNLP, NLTK, or similar) Statistical data analysis and experimental design (e.g., using R, Matlab, iPython, etc.) Information retrieval and search engines, e.g. Solr/Lucene Distributed computing platforms, such as Hadoop (Hive, HBase, Pig), Spark, GraphLab Databases (traditional and noSQL) ",3.2,2867138752.0,124000.0,193000.0,156000.0,30287.0,-1.0,3609045552.0,http://www.glassdoor.com/partner/jobListing.htm?pos=2428&ao=133023&s=58&guid=000001687c1da3769e49027fdffdb843&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_16f56212&cb=1548270544657&jobListingId=2867138752
Analytics Manager,2019-01-10,2019-02-22,Business Services,FCB Health,"['11-2021.00', 'Marketing Managers']","The Manager role is responsible for conceptualizing, designing & delivering marketing analytics spanning opportunity identification/quantification, segmentation/targeting, media/social analytics, website or online experience analytics, marketing analytics including Customer Relationship Marketing (CRM) evaluations and Customer Behavior Path measurement. The manager works closely with marketing/acct management, media, strategic planning and creative teams to plan, execute and evaluate a broad range of strategic marketing initiatives and programs. This role has significant client interaction thus requiring appropriate client management experience & skills. ESSENTIAL FUNCTIONS Insight Mining Manipulate data sets to find stories Project Management Assign resources, establish and follow up on timelines Social Listening Social listening to understand market JOB DUTIES & RESPONSIBILITIES Comments • Guide and manage analysts/sr. analysts in performing extraction of data sets from multiple marketing/database platforms and perform hygiene and quality control steps. Data sources will include: web analytic tools, media analytics, customer databases, social listening tools, search tools, syndicated data, research & survey tools, etc. • Oversee analysts/sr. analysts as they derive and write clearly articulated key findings and observations from analyzing various data sources. • Oversee development of analytical plans including proper selection of methodologies, techniques, KPIs and metrics. • Author reports in PowerPoint or dashboard platforms. • Clear communication of performance against KPIs and other metrics, including results, conclusions, and implications. EDUCATION Bachelors in the following: Statistics, Finance, Mathematics, Accounting, Computer Science, Decision Science, Economics, Inform Dual Degree Marketing or Business Masters Master of Business Administration AREA OF EXPERIENCE REQUIRED/PREFERRED 3 years Marketing Analytics or Related Field such as Advertising, Retail Marketing, Product Marketing, Dire For U.S. Job Seekers It is the policy of FCB and any of its affiliates to provide equal employment opportunities to all employees and applicants for employment without regard to race, religion, color, ethnic origin, gender, gender identity, age, marital status, veteran status, sexual orientation, disability, or any other basis prohibited by applicable federal, state, or local law. EOE/AA/M/D/V/F.",3.6,3083698759.0,75000.0,112000.0,92000.0,391359.0,8740.0,3738368897.0,http://www.glassdoor.com/partner/jobListing.htm?pos=2429&ao=3839&s=58&guid=000001687c1da3769e49027fdffdb843&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_4634c821&cb=1548270544659&jobListingId=3083698759
